feature	coef	n
1	ASXL1	1.23006075826956	91
2	BCOR	0.129718709139741	29
3	CBL	0.00420169412857936	2
4	CEBPA_bi	-0.0208435177891403	6
5	CEBPA_mono	-0.017911658531143	6
6	DNMT3A	0.0914195573348914	12
7	EZH2	0.08926231170372	23
8	FLT3_TKD	-0.0990605674977214	16
9	FLT3_other	0.00252436955233474	1
10	GATA2	-0.0204955057877944	9
11	IDH1	-0.00330960542567067	2
12	IDH2_p.R140	-0.00212636512069946	1
13	IDH2_p.R172	-0.285647688686484	59
14	ITD	2.21535190413159	94
15	KIT	-0.00141101203877858	3
16	KRAS	0.228882125460728	41
17	MLL	0.589906715683639	79
18	MYC	-0.00298181388133367	3
19	NF1	0.0316133921761083	10
20	NPM1	-4.09413845330207	99
21	NRAS_p.G12_13	0.0945639638528843	18
22	NRAS_p.Q61_62	0.223485428665895	41
23	PHF6	0.0101202003831353	5
24	PTPN11	-0.0403489543382462	10
25	RAD21	-0.0245739462830861	9
26	RUNX1	0.679878304532323	62
27	SF3B1	0.103186643917637	24
28	SMC1A	0.00314217876471884	3
29	SMC3	-0.00335840231861568	3
30	SRSF2	0.171325993397432	21
31	STAG2	0.011707939642113	4
32	TET2	0.247186930267505	30
33	TP53	5.04830038518509	100
34	U2AF1_p.S34	0.118061811934044	33
35	WT1	0.729860454229972	75
36	add_11	0.186675994258583	43
37	add_13	0.06741192047976	29
38	add_21	0.0190638786984999	7
39	add_22	-0.0434882234311354	16
40	add_8	0.0190563456833766	6
41	age	767.936326588971	100
42	complex	1.64570402327521	88
43	del_12	0.104461189097952	28
44	del_16	0.0185307025589619	8
45	del_17	0.131368637350588	31
46	del_18	-0.00890871501483913	3
47	del_20	0.0424680166114425	16
48	del_3	-0.00190382446354632	1
49	del_5	0.634206454431134	71
50	del_7	0.878455545296212	82
51	del_9	0.00711933676303587	5
52	gender	0.265562242323657	27
53	inv_16	-1.59204576371466	99
54	minusy	0.00274222837269014	1
55	others_transloc	0.0664861203030688	21
56	t_8_21	-1.65799114546296	98
57	t_v_11	0.128351275974537	30
