feature	coef	n
1	age	3.35295391657092	100
2	ahd	-36.1222233031194	100
3	bm_blasts	0.0770192806140804	65
4	full_component_CEBPA_bi	-28.1000092794394	85
5	full_component_CEBPA_bi_ITD	123.456442363654	80
6	full_component_DNMT3A_IDH1_2	-6.2291901639557	54
7	full_component_DNMT3A_IDH1_2_ITD	42.688335284255	96
8	full_component_NPM1	-47.6648963125238	100
9	full_component_NPM1_ITD	-27.3300907076297	93
10	full_component_TP53_complex	69.2888609939864	100
11	full_component_WT1	31.6907500465363	96
12	full_component_WT1_ITD	55.448391832083	97
13	full_component_additions	8.5104544688106	79
14	full_component_chr_splicing_1	-8.08283236983826	46
15	full_component_chr_splicing_multiple	14.5275929090656	84
16	full_component_inv_16	-97.8866849082607	100
17	full_component_inv_3	74.091413799053	98
18	full_component_no_events	-59.411822014141	100
19	full_component_not_assigned	-16.7693308695839	81
20	full_component_not_assigned_ITD	38.0358808623647	93
21	full_component_t_11	7.33209477837367	64
22	full_component_t_15_17	-129.478489874483	100
23	full_component_t_6_9	3.12414882667022	69
24	full_component_t_6_9_ITD	71.9603900983339	98
25	full_component_t_8_21	-85.3275584371607	100
26	full_component_t_8_21_ITD	26.051368137276	69
27	gender	2.90232797052372	67
28	hb	0.00854682195117585	62
29	overlap	4.50729854275224	45
30	perf_status	23.3115506174549	100
31	plt	-0.0383844205045451	83
32	secondary	2.56833295441906	66
33	wbc	0.171279865806955	100
