feature	coef	n
1	ASXL1	15.7474015198264	89
2	ASXL2	3.34787500650978	29
3	ASXL3	46.1234856567797	44
4	ATRX	29.424043541452	58
5	BAGE3	-16.6826273340826	57
6	BCOR	0.0983980417885789	39
7	BRAF	31.2408997549956	64
8	CBFB	3.08556403689093	24
9	CBL	5.43869800030819	32
10	CDKN2A	37.6416257502662	36
11	CEBPA_bi	-3.33486879759886	30
12	CEBPA_mono	-0.312670000138789	41
13	CNTN5	49.0472945695002	45
14	CREBBP	-10.7554191081946	46
15	CSF1R	86.8843610463747	43
16	CSF3R	-1.5426500146245	22
17	CTCF	21.0347132450413	58
18	CUL2	-2.25935860820985	12
19	CUX1	21.1820080767665	73
20	DNMT3A	9.46178389381323	84
21	EED	69.1724704236938	89
22	ETV6	4.904538879826	35
23	EZH2	19.0926340075843	83
24	FBXW7	-6.28970034727761	44
25	FLT3_TKD	0.948822346922975	27
26	FLT3_other	1.9145837890513	28
27	GATA1	-19.5695168152948	44
28	GATA2	-3.10037080670581	31
29	GNAS	-33.3556514409672	64
30	GNB1	-34.467171724895	57
31	IDH1	-0.269769337345398	37
32	IDH2_p.R140	2.54727435617878	39
33	IDH2_p.R172	-25.9054807272019	85
34	ITD	23.6248905569139	98
35	JAK2	21.5351655646158	80
36	JAK3	-1.66953234039228	21
37	KANSL1	-3.06116077392657	41
38	KDM6A	3.4589012336718	31
39	KIT	-5.01789513514128	38
40	KMT2C	-0.0539771751007138	27
41	KMT2D	4.27557265497619	39
42	KMT2E	-4.32201808175493	37
43	KRAS	4.44868479347765	46
44	LUC7L2	16.8493082900169	56
45	MED12	10.5153119669554	43
46	MLL	5.64117144179251	47
47	MPL	50.0146372551091	93
48	MYC	-8.61321181740739	41
49	NF1	-0.987354837716816	35
50	NFE2	-48.8330289117086	77
51	NOTCH1	-1.49087460844503	18
52	NPM1	0.228306562946843	8
53	NRAS_other	13.5756803971329	41
54	NRAS_p.G12_13	2.9966148075328	40
55	NRAS_p.Q61_62	15.5454638808352	72
56	PDS5B	-28.2587898787911	49
57	PHF6	-1.14383423092708	34
58	PPFIA2	0.414357229340523	6
59	PRPF8	20.9734251356303	51
60	PTEN	-16.2140859435546	35
61	PTPN11	-10.7521568150398	68
62	PTPRF	1.54995258229566e-07	1
63	PTPRT	47.6309388896766	47
64	RAD21	-9.01579353831807	58
65	RIT1	-15.0343983870247	66
66	RUNX1	-0.629747333771794	30
67	S100B	-3.69090428046004	20
68	SETBP1	8.48863240699532	52
69	SF1	65.9996408427016	73
70	SF3B1	31.2424095096226	91
71	SMC1A	11.648642134728	68
72	SMC3	4.30748806620117	34
73	SMG1	0.0621756949676133	42
74	SPP1	-1.17488468354322	9
75	SRSF2	28.1581979544652	100
76	STAG2	-1.00809622238285	24
77	STAT5B	3.22470382779938	40
78	SUZ12	0.912873227292099	40
79	TET2	22.0676316890018	98
80	TP53	76.8822884140596	100
81	U2AF1_p.Q157	39.56668927511	90
82	U2AF1_p.S34	18.8990225308934	87
83	WT1	18.0059525718531	89
84	ZRSR2	2.957561574818	49
85	eln_2017_ratio	-29.610399979467	100
86	final_component_NC1	7.16713138985501	69
87	final_component_NC2	-1.16321575796464	16
88	final_component_NC3	3.0679139918566	29
89	final_component_NC6	15.7755001000548	67
90	final_component_NC7	-10.7795241216598	37
91	final_component_c1_NPM1	0.151243070478347	7
92	final_component_c2_TP53_complex	38.461334081544	95
93	final_component_c3_rare_fusion	-5.30265000125893	50
94	final_component_c3_trans11	0.116235718693008	32
95	final_component_c3_trans15_17	-98.3342411579858	100
96	final_component_c4_5_trans_8_21	-46.7211725155098	99
97	final_component_c6_biallelic_CEBPA	4.11876555703037	23
98	final_component_c7_inversion_3	47.782408933024	86
99	final_component_c8_BAGE3_KMT2C	2.63834984232095	19
100	final_component_chr_splicing	-15.9289449174724	70
101	final_component_nc4_DNMT3A_IDH2	-6.15010324131378	33
102	final_component_not_assigned	-11.337380617534	83
