feature	coef	n
1	ASXL1	25.4662550147936	100
2	BCOR	-4.20957339584491	100
3	CBL	6.77588752144318	100
4	CEBPA_bi	-28.7054050607409	100
5	CEBPA_mono	-2.43966832279798	100
6	DNMT3A	14.6259003089363	100
7	EZH2	23.5182316700653	100
8	FLT3_TKD	0.611404907594659	100
9	FLT3_other	3.48195959854051	100
10	GATA2	-12.3612145882986	100
11	IDH1	-1.76965619042833	100
12	IDH2_p.R140	6.62291520581387	100
13	IDH2_p.R172	-25.3838894678721	100
14	ITD	22.8250717333562	100
15	KIT	-20.4779312599561	100
16	KRAS	7.53934083264565	100
17	MLL	17.0315951610245	100
18	MYC	-17.2114688073144	100
19	NF1	-7.47410429559718	100
20	NPM1	-11.3768485532392	100
21	NRAS_p.G12_13	1.93713595217493	100
22	NRAS_p.Q61_62	16.4007080285118	100
23	PHF6	-2.24773615561544	100
24	PTPN11	-22.0773492388274	100
25	RAD21	-14.3013300081215	100
26	RUNX1	3.64696851974152	100
27	SF3B1	32.2213148505935	100
28	SMC1A	22.5836686890062	100
29	SMC3	-1.75896141724411	100
30	SRSF2	24.1114069563693	100
31	STAG2	-2.10556619081021	100
32	TET2	21.8974628802569	100
33	TP53	58.1105107088057	100
34	U2AF1_p.S34	21.4157100642471	100
35	WT1	13.210799525965	100
36	add_11	20.6354908162076	100
37	add_13	14.7805246762355	100
38	add_21	11.977828197393	100
39	add_22	-34.030300088912	100
40	add_8	8.81608492594385	100
41	complex	12.6960461553299	100
42	del_12	5.35648190000472	100
43	del_13	-31.5692655273404	100
44	del_16	9.07536642473382	100
45	del_17	15.2252986894959	100
46	del_18	-27.9971644573851	100
47	del_20	12.032576282668	100
48	del_3	-5.30301085277373	100
49	del_5	27.1195887179579	100
50	del_7	18.4013632979565	100
51	del_9	18.7893470459888	100
52	final_component_BAGE3_KMT2C	9.53483549765578	100
53	final_component_CEBPA_bi	-8.03537691279694	100
54	final_component_DNMT3A_IDH1_2	-12.2303195144208	100
55	final_component_KIT_NRAS	-18.4489125145628	100
56	final_component_NPM1	-11.4246961749959	100
57	final_component_TP53_complex	47.2940098673102	100
58	final_component_WT1_t_6_9_ITD	21.5404338008817	100
59	final_component_additions	-40.5982154548762	100
60	final_component_chr_splicing_1	-9.20477841022857	100
61	final_component_chr_splicing_multiple	28.9010494389881	100
62	final_component_inv_3	80.2751841564761	100
63	final_component_not_assigned	-23.3489378732774	100
64	final_component_t_11	1.12430181241111	100
65	final_component_t_15_17	-107.115533711632	100
66	final_component_t_8_21	-42.0769396963796	100
67	minusy	7.09737701446299	100
68	others_transloc	21.5061332786181	100
69	t_8_21	-44.5637487773121	100
70	t_v_11	-3.47254067250173	100
