feature	coef	n
1	ASXL1	18.5955658450861	95
2	BCOR	-6.8899526958608	57
3	CBL	7.14672241092171	53
4	CEBPA_bi	-6.75174789263111	37
5	CEBPA_mono	-2.51951192182969	47
6	DNMT3A	15.5103368275331	95
7	EZH2	18.0682038430379	85
8	FLT3_TKD	3.62058290917207	62
9	FLT3_other	3.1340076522497	49
10	GATA2	-10.1476709138515	66
11	IDH1	-0.447396255454962	60
12	IDH2_p.R140	6.23290426410906	68
13	IDH2_p.R172	-28.6499961179269	88
14	ITD	22.0064681567939	100
15	KIT	-10.5276037450696	56
16	KRAS	7.659226534039	61
17	MLL	5.23523492781033	59
18	MYC	-13.188068839197	66
19	NF1	-1.56359325600061	65
20	NPM1	0.300459664856443	22
21	NRAS_p.G12_13	2.41393582120045	53
22	NRAS_p.Q61_62	21.6747719945131	86
23	PHF6	-4.39172988970544	46
24	PTPN11	-18.9939771204279	92
25	RAD21	-13.5215561413871	71
26	RUNX1	-3.04057682119823	48
27	SF3B1	22.2827725502265	85
28	SMC1A	20.6772104068778	83
29	SMC3	-0.375552167689434	47
30	SRSF2	23.8457627702291	98
31	STAG2	-3.62061080641335	54
32	TET2	22.6139930180812	98
33	TP53	58.3441185202289	100
34	U2AF1_p.S34	14.4216719669323	78
35	WT1	11.6460623483719	81
36	eln_adverse	14.278292382375	88
37	eln_favorable	-42.0141415376856	100
38	final_component_BAGE3_KMT2C	1.71264246930736	59
39	final_component_CEBPA_bi	0.333007865522953	28
40	final_component_DNMT3A_IDH1_2	-13.8873991844965	65
41	final_component_KIT_NRAS	-7.80165460720625	51
42	final_component_NPM1	1.4802225790876	23
43	final_component_TP53_complex	68.0864764904889	100
44	final_component_WT1_t_6_9_ITD	12.1146489426081	69
45	final_component_additions	-37.762789024996	95
46	final_component_chr_splicing_1	-11.1150726959542	69
47	final_component_chr_splicing_multiple	25.8364757621871	98
48	final_component_inv_3	73.5233602193615	99
49	final_component_not_assigned	-21.7158249730789	94
50	final_component_t_11	-3.79158801681115	47
51	final_component_t_15_17	-131.265746212399	100
52	final_component_t_8_21	-51.5311706879635	100
