feature	ref_CI	permuted_CI	algo	model
1	ahd	0.640286164975064	0.637975813004892	Cox	clin_comp
2	ahd	0.640286164975064	0.622122018450949	Cox	clin_comp
3	ahd	0.640286164975064	0.636270932585523	Cox	clin_comp
4	ahd	0.640286164975064	0.630694220933382	Cox	clin_comp
5	perf_status	0.640286164975064	0.625021908510062	Cox	clin_comp
6	perf_status	0.640286164975064	0.621500613438282	Cox	clin_comp
7	perf_status	0.640286164975064	0.630104682844442	Cox	clin_comp
8	perf_status	0.640286164975064	0.614346489061678	Cox	clin_comp
9	bm_blasts	0.640286164975064	0.637545609534584	Cox	clin_comp
10	bm_blasts	0.640286164975064	0.640174630742021	Cox	clin_comp
11	bm_blasts	0.640286164975064	0.644970602762862	Cox	clin_comp
12	bm_blasts	0.640286164975064	0.640270231513201	Cox	clin_comp
13	secondary	0.640286164975064	0.638421949937063	Cox	clin_comp
14	secondary	0.640286164975064	0.63478912063224	Cox	clin_comp
15	secondary	0.640286164975064	0.637242873759182	Cox	clin_comp
16	secondary	0.640286164975064	0.641019104220774	Cox	clin_comp
17	wbc	0.640286164975064	0.635617660649129	Cox	clin_comp
18	wbc	0.640286164975064	0.633610044454359	Cox	clin_comp
19	wbc	0.640286164975064	0.640620767674193	Cox	clin_comp
20	wbc	0.640286164975064	0.634613852551744	Cox	clin_comp
21	hb	0.640286164975064	0.644747534296777	Cox	clin_comp
22	hb	0.640286164975064	0.64251684963592	Cox	clin_comp
23	hb	0.640286164975064	0.641720176542757	Cox	clin_comp
24	hb	0.640286164975064	0.639075221873456	Cox	clin_comp
25	plt	0.640286164975064	0.640636701136056	Cox	clin_comp
26	plt	0.640286164975064	0.640891636525868	Cox	clin_comp
27	plt	0.640286164975064	0.641066904606364	Cox	clin_comp
28	plt	0.640286164975064	0.642692117716416	Cox	clin_comp
29	final_component_c1_NPM1	0.640286164975064	0.64041363266997	Cox	clin_comp
30	final_component_c1_NPM1	0.640286164975064	0.640381765746244	Cox	clin_comp
31	final_component_c1_NPM1	0.640286164975064	0.640397699208107	Cox	clin_comp
32	final_component_c1_NPM1	0.640286164975064	0.640477366517423	Cox	clin_comp
33	final_component_c2_TP53_complex	0.640286164975064	0.571533277035101	Cox	clin_comp
34	final_component_c2_TP53_complex	0.640286164975064	0.569414126607288	Cox	clin_comp
35	final_component_c2_TP53_complex	0.640286164975064	0.562403403387454	Cox	clin_comp
36	final_component_c2_TP53_complex	0.640286164975064	0.592485779385287	Cox	clin_comp
37	final_component_c3_rare_fusion	0.640286164975064	0.640063096508979	Cox	clin_comp
38	final_component_c3_rare_fusion	0.640286164975064	0.641991045394433	Cox	clin_comp
39	final_component_c3_rare_fusion	0.640286164975064	0.642261914246108	Cox	clin_comp
40	final_component_c3_rare_fusion	0.640286164975064	0.639346090725132	Cox	clin_comp
41	final_component_c3_trans11	0.640286164975064	0.644524465830691	Cox	clin_comp
42	final_component_c3_trans11	0.640286164975064	0.638660951865012	Cox	clin_comp
43	final_component_c3_trans11	0.640286164975064	0.637832411848122	Cox	clin_comp
44	final_component_c3_trans11	0.640286164975064	0.639840028042893	Cox	clin_comp
45	final_component_c3_trans15_17	0.640286164975064	0.637274740682908	Cox	clin_comp
46	final_component_c3_trans15_17	0.640286164975064	0.63894775417855	Cox	clin_comp
47	final_component_c3_trans15_17	0.640286164975064	0.631188158251143	Cox	clin_comp
48	final_component_c3_trans15_17	0.640286164975064	0.637163206449865	Cox	clin_comp
49	final_component_c4_5_trans_8_21	0.640286164975064	0.632988639441691	Cox	clin_comp
